id,sport,start,stop,distance,longitude,latitude,highest_temperature,lowest_temperature,highest_altitude,lowest_altitude,local_time,ascent_total,descent_total,calories,max_heart_rate,duration_moving,duration_total
1654155909.0,running,2022-06-02T07:45:09+0000,2022-06-02T08:14:38+0000,5356.79,-569830677.0,-186456092.0,27,21,1213.8,1197.8,2022-06-02T05:14:38,53.0,57.0,319.0,180.0,1762.743,1762.743
1694293728.0,running,2023-09-09T21:08:48+0000,2023-09-09T21:24:01+0000,2395.71,1654376318.0,-416414551.0,20,16,160.20000000000005,100.20000000000005,2023-09-10T06:54:01,65.0,6.0,139.0,169.0,908.547,908.547
1719646785.0,running,2024-06-29T07:39:45+0000,2024-06-29T12:31:04+0000,40152.26,-569825285.0,-186466307.0,33,19,1248.6,1128.8,2024-06-29T09:31:04,474.0,483.0,1460.0,174.0,15384.152,17470.105
1682110631.0,running,2023-04-21T20:57:11+0000,2023-04-21T22:23:39+0000,15086.6,1654377413.0,-416417141.0,28,19,100.39999999999998,26.200000000000045,2023-04-22T07:53:39,96.0,111.0,821.0,166.0,5183.131,5183.131
1667978329.0,running,2022-11-09T07:18:49+0000,2022-11-09T08:33:27+0000,13551.36,-569831399.0,-186456810.0,28,21,1212.6,1195.8,2022-11-09T05:33:27,157.0,167.0,821.0,165.0,4473.512,4473.512
1690585864.0,hiking,2023-07-28T23:11:04+0000,2023-07-29T02:53:45+0000,13645.32,1654291484.0,-416896390.0,23,14,489.6,146.60000000000002,2023-07-29T12:23:45,410.0,399.0,1031.0,163.0,13354.633,13354.633
1711181002.0,running,2024-03-23T08:03:22+0000,2024-03-23T08:37:19+0000,5514.9,-569825436.0,-186466431.0,31,27,1220.8,1150.4,2024-03-23T05:37:19,89.0,93.0,262.0,166.0,2020.556,2020.556
1712134691.0,running,2024-04-03T08:58:11+0000,2024-04-03T10:06:14+0000,11148.8,-569825965.0,-186466342.0,29,24,1190.0,1119.0,2024-04-03T07:06:14,112.0,171.0,505.0,168.0,4075.565,4075.565
1622964315.0,running,2021-06-06T07:25:15+0000,2021-06-06T08:14:09+0000,5014.64,-569830628.0,-186456370.0,26,20,1212.0,1192.8,2021-06-06T05:14:09,45.0,47.0,162.0,131.0,1418.994,1429.736
1644307266.0,running,2022-02-08T08:01:06+0000,2022-02-08T08:31:11+0000,5369.36,-569829719.0,-186455856.0,28,22,1211.6,1200.4,2022-02-08T05:31:11,51.0,59.0,332.0,168.0,1796.781,1796.781
1699515818.0,running,2023-11-09T07:43:38+0000,2023-11-09T08:40:34+0000,10242.1,-569825968.0,-186464792.0,31,23,1229.0,1158.6,2023-11-09T05:40:34,140.0,139.0,563.0,166.0,3404.227,3404.227
1617437397.0,running,2021-04-03T08:09:57+0000,2021-04-03T09:19:06+0000,6873.45,,,30,27,1194.4,1184.4,2021-04-03T06:19:06,2.0,10.0,478.0,155.0,2643.911,2643.911
1702282519.0,running,2023-12-11T08:15:19+0000,2023-12-11T09:15:04+0000,10277.54,-569825729.0,-186466207.0,29,25,1221.8,1153.2,2023-12-11T06:15:04,117.0,125.0,539.0,171.0,3578.746,3578.746
1720079757.0,running,2024-07-04T07:55:57+0000,2024-07-04T10:05:40+0000,20422.42,-569829205.0,-186458692.0,28,19,1248.8,1180.2,2024-07-04T07:05:40,204.0,223.0,645.0,122.0,7772.259,7772.259
1713599966.0,running,2024-04-20T07:59:26+0000,2024-04-20T14:03:34+0000,50156.34,-569825256.0,-186466416.0,35,24,1223.8,1154.0,2024-04-20T11:03:34,491.0,497.0,2461.0,190.0,20295.038,21837.784
1687132159.0,hiking,2023-06-18T23:49:19+0000,2023-06-19T01:02:39+0000,5013.89,1654786990.0,-417529547.0,22,14,707.8,571.5999999999999,2023-06-19T10:32:39,237.0,102.0,347.0,154.0,4386.269,4386.269
1647157313.0,running,2022-03-13T07:41:53+0000,2022-03-13T08:27:26+0000,8033.54,-569829424.0,-186455347.0,29,23,1211.0,1193.2,2022-03-13T05:27:26,55.0,70.0,461.0,149.0,2725.297,2725.297
1686687409.0,running,2023-06-13T20:16:49+0000,2023-06-13T20:49:03+0000,6585.46,1654377844.0,-416417068.0,22,16,32.60000000000002,-6.800000000000011,2023-06-14T06:19:03,32.0,51.0,386.0,173.0,1928.411,1928.411
1709765118.0,walking,2024-03-06T22:45:18+0000,2024-03-06T23:04:00+0000,1169.18,1616532619.0,413814619.0,23,21,11.199999999999989,7.199999999999989,2024-03-07T08:04:00,9.0,7.0,36.0,93.0,1117.219,1117.219
1656835090.0,running,2022-07-03T07:58:10+0000,2022-07-03T08:27:26+0000,5416.68,-569831028.0,-186456580.0,27,21,1213.2,1195.8,2022-07-03T05:27:26,68.0,83.0,322.0,179.0,1750.724,1750.724
1700725453.0,running,2023-11-23T07:44:13+0000,2023-11-23T08:41:56+0000,10266.91,-569825429.0,-186466375.0,30,25,1222.4,1152.4,2023-11-23T05:41:56,120.0,127.0,608.0,152.0,3449.448,3449.448
1688932618.0,running,2023-07-09T19:56:58+0000,2023-07-09T20:46:40+0000,9357.18,1654377480.0,-416416482.0,26,19,100.60000000000002,62.200000000000045,2023-07-10T06:16:40,66.0,76.0,543.0,163.0,2976.7,2976.7
1659428235.0,running,2022-08-02T08:17:15+0000,2022-08-02T08:48:20+0000,5307.58,-569830105.0,-186456332.0,28,24,1214.8,1195.0,2022-08-02T05:48:20,50.0,60.0,335.0,167.0,1860.661,1860.661
1618473656.0,running,2021-04-15T08:00:56+0000,2021-04-15T09:12:57+0000,9287.31,,,30,27,1199.0,1199.0,2021-04-15T06:12:57,14.0,25.0,712.0,157.0,3801.731,3801.731
1718436010.0,running,2024-06-15T07:20:10+0000,2024-06-15T13:46:01+0000,54335.92,-569825746.0,-186466516.0,31,18,1233.6,1119.8,2024-06-15T10:46:01,615.0,629.0,2431.0,180.0,20101.725,23136.233
1669879265.0,running,2022-12-01T07:21:05+0000,2022-12-01T08:09:50+0000,10028.64,-569831663.0,-186456611.0,27,22,1215.0,1200.4,2022-12-01T05:09:50,84.0,96.0,546.0,177.0,2920.152,2920.152
1679084786.0,running,2023-03-17T20:26:26+0000,2023-03-17T22:47:18+0000,22103.39,1652578639.0,-415798513.0,31,25,13.399999999999977,-20.80000000000001,2023-03-18T09:17:18,59.0,86.0,787.0,137.0,8415.041,8415.041
1637222144.0,running,2021-11-18T07:55:44+0000,2021-11-18T08:24:51+0000,5312.38,-569830601.0,-186455795.0,29,23,1211.4,1199.6,2021-11-18T05:24:51,36.0,47.0,325.0,176.0,1741.024,1741.024
1717056211.0,running,2024-05-30T08:03:31+0000,2024-05-30T10:20:28+0000,20851.36,-569826073.0,-186465790.0,29,19,1219.2,1152.4,2024-05-30T07:20:28,193.0,207.0,719.0,168.0,8203.589,8203.589
1613895063.0,running,2021-02-21T08:11:03+0000,2021-02-21T08:45:02+0000,5160.1,-569827436.0,-186456525.0,27,21,1210.6,1185.0,2021-02-21T05:45:02,44.0,57.0,322.0,179.0,1570.496,1570.496
1663574942.0,running,2022-09-19T08:09:02+0000,2022-09-19T08:36:46+0000,5353.19,-569830634.0,-186456415.0,28,24,1214.4,1200.2,2022-09-19T05:36:46,44.0,50.0,199.0,138.0,1657.667,1657.667
1698653384.0,running,2023-10-30T08:09:44+0000,2023-10-30T09:07:55+0000,10211.95,-569825717.0,-186465948.0,32,26,1226.2,1157.8,2023-10-30T06:07:55,124.0,130.0,553.0,176.0,3484.465,3484.465
1692128966.0,running,2023-08-15T19:49:26+0000,2023-08-15T20:54:31+0000,13139.52,1654376047.0,-416415332.0,23,18,110.20000000000005,62.200000000000045,2023-08-16T06:24:31,86.0,88.0,660.0,172.0,3900.004,3900.004
1724054250.0,running,2024-08-19T07:57:30+0000,2024-08-19T10:04:04+0000,19421.74,-569825500.0,-186466338.0,28,21,1220.8,1152.6,2024-08-19T07:04:04,199.0,219.0,690.0,170.0,7580.89,7580.89
1649749754.0,running,2022-04-12T07:49:14+0000,2022-04-12T08:27:09+0000,7155.94,-569831483.0,-186456143.0,29,25,1214.8,1200.0,2022-04-12T05:27:09,58.0,61.0,449.0,185.0,2270.57,2270.57
1683318535.0,running,2023-05-05T20:28:55+0000,2023-05-05T22:53:11+0000,25338.83,1654377692.0,-416417875.0,26,17,101.0,-3.1999999999999886,2023-05-06T08:23:11,179.0,203.0,1393.0,167.0,8647.091,8647.091
1652600434.0,running,2022-05-15T07:40:34+0000,2022-05-15T08:25:44+0000,8101.62,-569830731.0,-186456617.0,29,23,1214.0,1196.4,2022-05-15T05:25:44,79.0,85.0,527.0,161.0,2705.185,2705.185
1682373074.0,running,2023-04-24T21:51:14+0000,2023-04-24T22:20:29+0000,3888.31,1654399448.0,-416414535.0,28,25,190.79999999999995,122.79999999999995,2023-04-25T07:50:29,116.0,48.0,235.0,166.0,1749.806,1749.806
1653378843.0,running,2022-05-24T07:54:03+0000,2022-05-24T08:24:04+0000,5329.82,-569830470.0,-186456512.0,27,23,1214.6,1196.2,2022-05-24T05:24:04,51.0,60.0,342.0,169.0,1795.693,1795.693
1680553978.0,running,2023-04-03T20:32:58+0000,2023-04-03T20:57:35+0000,5198.66,1654377648.0,-416416912.0,25,21,102.0,96.0,2023-04-04T06:27:35,13.0,17.0,293.0,187.0,1472.868,1472.868
1647763171.0,running,2022-03-20T07:59:31+0000,2022-03-20T08:29:58+0000,5356.0,-569830347.0,-186456429.0,29,23,1212.4,1198.2,2022-03-20T05:29:58,49.0,52.0,306.0,161.0,1821.444,1821.444
1690315325.0,running,2023-07-25T20:02:05+0000,2023-07-25T21:13:55+0000,13155.83,1654377617.0,-416416740.0,24,15,104.0,55.200000000000045,2023-07-26T06:43:55,80.0,90.0,660.0,173.0,4304.945,4304.945
1716622912.0,running,2024-05-25T07:41:52+0000,2024-05-25T12:25:50+0000,40301.14,-569825919.0,-186466064.0,32,20,1228.2,1154.6,2024-05-25T09:25:50,424.0,436.0,1621.0,172.0,15238.58,17025.052
1650182321.0,running,2022-04-17T07:58:41+0000,2022-04-17T08:29:24+0000,5358.91,-569830221.0,-186456420.0,29,23,1211.8,1194.0,2022-04-17T05:29:24,38.0,52.0,334.0,164.0,1838.035,1838.035
1717960306.0,hiking,2024-06-09T19:11:46+0000,2024-06-09T20:29:21+0000,7901.29,-569825861.0,-186467256.0,35,26,1243.8,1137.2,2024-06-09T17:29:21,132.0,128.0,333.0,139.0,4638.263,4638.263
1634024660.0,running,2021-10-12T07:44:20+0000,2021-10-12T08:26:16+0000,7104.32,-569830462.0,-186455614.0,29,24,1210.8,1198.0,2021-10-12T05:26:16,53.0,65.0,439.0,166.0,2509.532,2509.532
1619679946.0,running,2021-04-29T07:05:46+0000,2021-04-29T08:34:49+0000,9605.09,,,30,26,1193.8,1178.4,2021-04-29T05:34:49,3.0,9.0,708.0,159.0,3838.57,3838.57
1720684754.0,running,2024-07-11T07:59:14+0000,2024-07-11T09:50:55+0000,17201.5,-569825610.0,-186466224.0,30,22,1227.0,1158.4,2024-07-11T06:50:55,189.0,192.0,590.0,165.0,6528.083,6693.06
1717487904.0,running,2024-06-04T07:58:24+0000,2024-06-04T09:59:52+0000,18418.62,-569826506.0,-186466685.0,27,17,1221.6,1152.6,2024-06-04T06:59:52,178.0,197.0,733.0,132.0,7281.757,7281.757
1686169066.0,running,2023-06-07T20:17:46+0000,2023-06-07T20:49:55+0000,6591.88,1654377100.0,-416416815.0,24,19,101.0,58.200000000000045,2023-06-08T06:19:55,33.0,52.0,393.0,173.0,1923.586,1923.586
1690583467.0,running,2023-07-28T22:31:07+0000,2023-07-28T23:09:51+0000,5436.6,1654376759.0,-416417388.0,23,18,144.79999999999995,85.0,2023-07-29T08:39:51,65.0,23.0,364.0,174.0,2319.152,2319.152
1646293231.0,running,2022-03-03T07:40:31+0000,2022-03-03T08:27:52+0000,8008.47,-569830421.0,-186456300.0,29,24,1214.2,1202.6,2022-03-03T05:27:52,77.0,81.0,479.0,168.0,2836.878,2836.878
1720252369.0,running,2024-07-06T07:52:49+0000,2024-07-06T12:26:40+0000,40197.99,-569825450.0,-186466553.0,30,18,1241.8,1126.8,2024-07-06T09:26:40,506.0,518.0,1751.0,179.0,14338.495,16415.074
1693083648.0,running,2023-08-26T21:00:48+0000,2023-08-27T01:24:56+0000,42869.57,1653302204.0,-416539247.0,27,18,32.39999999999998,-6.399999999999977,2023-08-27T10:54:56,229.0,248.0,2332.0,189.0,15843.817,15843.817
1701675790.0,running,2023-12-04T07:43:10+0000,2023-12-04T08:44:46+0000,10238.64,-569825697.0,-186466625.0,29,22,1221.2,1150.6,2023-12-04T05:44:46,125.0,127.0,513.0,176.0,3675.615,3675.615
1668671198.0,running,2022-11-17T07:46:38+0000,2022-11-17T08:32:15+0000,7181.88,-569831554.0,-186456238.0,28,23,1212.2,1201.0,2022-11-17T05:32:15,64.0,72.0,362.0,156.0,2730.434,2730.434
1617695064.0,running,2021-04-06T07:44:24+0000,2021-04-06T09:09:37+0000,9260.32,,,30,27,1200.2,1186.2,2021-04-06T06:09:37,0.0,12.0,755.0,158.0,3608.372,3608.372
1652946255.0,running,2022-05-19T07:44:15+0000,2022-05-19T08:23:18+0000,7133.41,-569830950.0,-186456547.0,23,13,1217.4,1201.2,2022-05-19T05:23:18,77.0,91.0,375.0,171.0,2336.527,2336.527
1693603981.0,hiking,2023-09-01T21:33:01+0000,2023-09-01T23:27:26+0000,8342.15,1654651128.0,-416368732.0,26,18,338.6,139.0,2023-09-02T08:57:26,295.0,296.0,512.0,162.0,6853.813,6853.813
1697268897.0,running,2023-10-14T07:34:57+0000,2023-10-14T08:08:59+0000,5311.39,-569830632.0,-186455960.0,29,23,1214.8,1185.0,2023-10-14T05:08:59,98.0,104.0,313.0,163.0,1976.279,1976.279
1692044629.0,running,2023-08-14T20:23:49+0000,2023-08-14T20:57:31+0000,6571.51,1654377903.0,-416417749.0,21,15,105.39999999999998,68.79999999999995,2023-08-15T06:27:31,37.0,48.0,419.0,174.0,2017.758,2017.758
1630828899.0,running,2021-09-05T08:01:39+0000,2021-09-05T08:32:52+0000,5328.85,-569830034.0,-186456236.0,28,24,1212.6,1197.6,2021-09-05T05:32:52,48.0,57.0,335.0,168.0,1855.406,1855.406
1616227089.0,running,2021-03-20T07:58:09+0000,2021-03-20T09:06:05+0000,7363.39,,,30,27,1199.4,1172.6,2021-03-20T06:06:05,4.0,12.0,507.0,171.0,2571.13,2571.13
1701157850.0,running,2023-11-28T07:50:50+0000,2023-11-28T09:23:30+0000,15735.39,-569828217.0,-186460568.0,30,26,1214.8,1192.4,2023-11-28T06:23:30,182.0,197.0,788.0,143.0,5547.855,5547.855
1715413863.0,running,2024-05-11T07:51:03+0000,2024-05-11T12:30:54+0000,40371.13,-569830141.0,-186456214.0,33,20,1245.8,1172.2,2024-05-11T09:30:54,415.0,441.0,1612.0,166.0,15090.253,16775.131
1634192264.0,running,2021-10-14T06:17:44+0000,2021-10-14T08:29:44+0000,22188.9,-569830890.0,-186455984.0,30,25,1215.0,1197.4,2021-10-14T05:29:44,257.0,276.0,1479.0,176.0,7913.16,7913.16
1633418735.0,running,2021-10-05T07:25:35+0000,2021-10-05T08:29:23+0000,10635.36,-569830985.0,-186455937.0,29,24,1212.2,1196.2,2021-10-05T05:29:23,65.0,73.0,693.0,177.0,3763.617,3763.617
1634629894.0,running,2021-10-19T07:51:34+0000,2021-10-19T08:23:12+0000,5353.34,-569830468.0,-186455710.0,29,24,1213.8,1197.6,2021-10-19T05:23:12,51.0,56.0,331.0,168.0,1887.466,1887.466
1715068770.0,running,2024-05-07T07:59:30+0000,2024-05-07T10:03:09+0000,19107.84,-569825641.0,-186466184.0,30,22,1217.6,1158.6,2024-05-07T07:03:09,213.0,217.0,693.0,171.0,7408.013,7408.013
1666078301.0,running,2022-10-18T07:31:41+0000,2022-10-18T08:18:58+0000,7772.56,-569830294.0,-186456459.0,29,24,1240.6,1185.2,2022-10-18T05:18:58,222.0,235.0,407.0,179.0,2832.109,2832.109
1632037917.0,running,2021-09-19T07:51:57+0000,2021-09-19T08:28:07+0000,6195.52,-569831043.0,-186455851.0,29,22,1213.4,1202.6,2021-09-19T05:28:07,62.0,68.0,309.0,143.0,2164.933,2164.933
1694212596.0,hiking,2023-09-08T22:36:36+0000,2023-09-09T01:45:48+0000,15025.79,1653967434.0,-417543997.0,24,16,481.79999999999995,266.0,2023-09-09T11:15:48,402.0,406.0,772.0,137.0,11340.338,11340.338
1707206086.0,running,2024-02-06T07:54:46+0000,2024-02-06T09:57:23+0000,19677.51,-569825839.0,-186465781.0,28,22,1189.0,1165.6,2024-02-06T06:57:23,189.0,194.0,820.0,137.0,7344.814,7344.814
1687206019.0,running,2023-06-19T20:20:19+0000,2023-06-19T20:51:54+0000,6578.73,1654377875.0,-416417260.0,19,14,104.39999999999998,67.60000000000002,2023-06-20T06:21:54,37.0,48.0,269.0,159.0,1889.699,1889.699
1691526590.0,running,2023-08-08T20:29:50+0000,2023-08-08T21:05:13+0000,6586.53,1654377998.0,-416417272.0,21,16,107.60000000000002,73.79999999999995,2023-08-09T06:35:13,33.0,42.0,295.0,174.0,2118.268,2118.268
1721118279.0,running,2024-07-16T08:24:39+0000,2024-07-16T09:59:37+0000,16086.63,-569825727.0,-186466351.0,26,18,1228.6,1156.8,2024-07-16T06:59:37,184.0,187.0,515.0,180.0,5689.353,5689.353
1636876574.0,running,2021-11-14T07:56:14+0000,2021-11-14T08:29:36+0000,6222.92,-569830306.0,-186455633.0,29,24,1212.6,1195.0,2021-11-14T05:29:36,54.0,63.0,383.0,179.0,1991.992,1991.992
1615103314.0,running,2021-03-07T07:48:34+0000,2021-03-07T08:39:36+0000,5295.19,-569830412.0,-186456341.0,28,23,1214.4,1202.6,2021-03-07T05:39:36,45.0,50.0,346.0,184.0,1557.117,1557.117
1699258802.0,running,2023-11-06T08:20:02+0000,2023-11-06T09:16:50+0000,10262.14,-569825925.0,-186466154.0,30,25,1227.6,1154.4,2023-11-06T06:16:50,123.0,131.0,664.0,161.0,3395.072,3395.072
1657783766.0,running,2022-07-14T07:29:26+0000,2022-07-14T07:57:38+0000,5348.86,-569830321.0,-186456332.0,27,22,1212.8,1193.8,2022-07-14T04:57:38,30.0,46.0,326.0,170.0,1686.4,1686.4
1623742880.0,running,2021-06-15T07:41:20+0000,2021-06-15T08:44:58+0000,9089.74,,,29,25,1186.2,1177.8,2021-06-15T05:44:58,4.0,8.0,695.0,169.0,3782.392,3782.392
1644479463.0,running,2022-02-10T07:51:03+0000,2022-02-10T08:20:39+0000,5351.62,-569830677.0,-186456212.0,29,22,1212.4,1193.2,2022-02-10T05:20:39,46.0,59.0,313.0,175.0,1770.234,1770.234
1674546116.0,running,2023-01-24T07:41:56+0000,2023-01-24T08:13:35+0000,3266.53,-569830400.0,-186455973.0,28,23,1208.6,1177.2,2023-01-24T05:13:35,39.0,45.0,94.0,93.0,1890.565,1890.565
1628151036.0,running,2021-08-05T08:10:36+0000,2021-08-05T09:16:39+0000,7869.99,,,28,24,1162.8,1148.6,2021-08-05T06:16:39,9.0,26.0,499.0,148.0,3754.959,3754.959
1708328604.0,running,2024-02-19T07:43:24+0000,2024-02-19T08:47:42+0000,10254.76,-569825665.0,-186465653.0,29,24,1219.6,1151.8,2024-02-19T05:47:42,119.0,126.0,445.0,161.0,3841.008,3841.008
1715938040.0,running,2024-05-17T09:27:20+0000,2024-05-17T09:36:34+0000,1034.34,-569826884.0,-186469382.0,26,24,1186.4,1183.2,2024-05-17T06:36:34,2.0,2.0,40.0,105.0,543.93,543.93
1690662241.0,running,2023-07-29T20:24:01+0000,2023-07-29T21:11:07+0000,7913.97,1654377874.0,-416415881.0,26,17,101.60000000000002,24.399999999999977,2023-07-30T06:41:07,35.0,107.0,482.0,172.0,2817.666,2817.666
1645947517.0,running,2022-02-27T07:38:37+0000,2022-02-27T08:20:31+0000,7107.44,-569830602.0,-186455949.0,30,24,1212.4,1197.8,2022-02-27T05:20:31,70.0,78.0,445.0,168.0,2509.858,2509.858
1723712793.0,running,2024-08-15T09:06:33+0000,2024-08-15T10:02:50+0000,9651.91,-569825892.0,-186466528.0,30,20,1190.2,1176.0,2024-08-15T07:02:50,85.0,96.0,353.0,164.0,3371.783,3371.783
1717401840.0,running,2024-06-03T08:04:00+0000,2024-06-03T10:04:28+0000,18581.14,-569826406.0,-186466556.0,27,17,1216.4,1149.8,2024-06-03T07:04:28,187.0,209.0,658.0,165.0,7216.05,7216.05
1644740024.0,running,2022-02-13T08:13:44+0000,2022-02-13T08:44:31+0000,5341.96,-569830403.0,-186456153.0,29,24,1211.4,1197.8,2022-02-13T05:44:31,44.0,55.0,257.0,151.0,1840.39,1840.39
1721721322.0,running,2024-07-23T07:55:22+0000,2024-07-23T10:00:18+0000,20278.01,-569825887.0,-186466281.0,26,16,1227.8,1156.6,2024-07-23T07:00:18,208.0,218.0,726.0,129.0,7485.757,7485.757
1706513897.0,running,2024-01-29T07:38:17+0000,2024-01-29T08:37:43+0000,10270.11,-569825811.0,-186463502.0,29,23,1219.4,1151.2,2024-01-29T05:37:43,125.0,129.0,591.0,175.0,3549.202,3549.202
1639469105.0,running,2021-12-14T08:05:05+0000,2021-12-14T08:35:58+0000,5363.89,-569830345.0,-186456145.0,28,23,1213.0,1196.0,2021-12-14T05:35:58,51.0,58.0,339.0,171.0,1848.698,1848.698
1690066852.0,running,2023-07-22T23:00:52+0000,2023-07-22T23:16:47+0000,2671.65,1654378511.0,-416417901.0,19,17,157.60000000000002,100.39999999999998,2023-07-23T08:46:47,63.0,17.0,157.0,156.0,941.57,941.57
1663745502.0,running,2022-09-21T07:31:42+0000,2022-09-21T08:01:04+0000,5371.44,-569831415.0,-186456409.0,28,23,1212.6,1200.2,2022-09-21T05:01:04,50.0,60.0,294.0,176.0,1756.489,1756.489
1683577201.0,running,2023-05-08T20:20:01+0000,2023-05-08T20:51:24+0000,6561.16,1654377383.0,-416417183.0,22,15,100.39999999999998,61.0,2023-05-09T06:21:24,27.0,48.0,402.0,173.0,1878.233,1878.233
1714981863.0,running,2024-05-06T07:51:03+0000,2024-05-06T10:02:32+0000,20642.44,-569825823.0,-186466262.0,29,22,1224.2,1154.6,2024-05-06T07:02:32,209.0,220.0,760.0,165.0,7880.15,7880.15
1669103327.0,running,2022-11-22T07:48:47+0000,2022-11-22T08:20:05+0000,5025.78,-569830965.0,-186456321.0,28,23,1239.6,1187.2,2022-11-22T05:20:05,119.0,128.0,314.0,171.0,1873.954,1873.954
1654589237.0,running,2022-06-07T08:07:17+0000,2022-06-07T08:35:48+0000,5197.47,-569830350.0,-186456191.0,26,21,1214.8,1170.0,2022-06-07T05:35:48,70.0,81.0,329.0,174.0,1706.057,1706.057
1724486577.0,running,2024-08-24T08:02:57+0000,2024-08-24T11:49:21+0000,30097.89,-569825740.0,-186466332.0,32,23,1227.6,1157.0,2024-08-24T08:49:21,305.0,317.0,1047.0,163.0,12034.65,13571.664
1705911822.0,running,2024-01-22T08:23:42+0000,2024-01-22T09:18:24+0000,10174.44,-569830539.0,-186456334.0,30,25,1245.8,1174.4,2024-01-22T06:18:24,107.0,121.0,607.0,183.0,3271.066,3271.066
1690079799.0,running,2023-07-23T02:36:39+0000,2023-07-23T02:55:33+0000,2842.98,1654646369.0,-416326679.0,17,17,162.79999999999995,108.79999999999995,2023-07-23T12:25:33,34.0,59.0,135.0,140.0,1128.93,1128.93
1700554236.0,running,2023-11-21T08:10:36+0000,2023-11-21T09:13:59+0000,11243.29,-569824720.0,-186467441.0,29,25,1191.0,1164.6,2023-11-21T06:13:59,130.0,133.0,669.0,152.0,3792.085,3792.085
1715846988.0,running,2024-05-16T08:09:48+0000,2024-05-16T10:02:13+0000,17057.75,-569827978.0,-186461125.0,30,22,1251.6,1183.0,2024-05-16T07:02:13,190.0,202.0,613.0,165.0,6733.818,6733.818
1658652628.0,running,2022-07-24T08:50:28+0000,2022-07-24T09:20:07+0000,5416.51,-569830273.0,-186456585.0,27,22,1211.8,1188.4,2022-07-24T06:20:07,72.0,86.0,321.0,172.0,1774.071,1774.071
1643700497.0,running,2022-02-01T07:28:17+0000,2022-02-01T08:27:44+0000,10260.93,-569830556.0,-186456110.0,29,23,1211.8,1195.8,2022-02-01T05:27:44,95.0,111.0,634.0,175.0,3557.107,3557.107
1667545559.0,running,2022-11-04T07:05:59+0000,2022-11-04T07:52:44+0000,7189.27,-569830678.0,-186457615.0,26,20,1219.2,1204.6,2022-11-04T04:52:44,63.0,70.0,376.0,196.0,2799.103,2799.103
1719906386.0,running,2024-07-02T07:46:26+0000,2024-07-02T10:08:13+0000,22490.49,-569825564.0,-186466972.0,29,17,1226.8,1157.0,2024-07-02T07:08:13,222.0,237.0,743.0,171.0,8492.838,8492.838
1694821413.0,running,2023-09-15T23:43:33+0000,2023-09-15T23:57:31+0000,2360.12,1654647966.0,-416372651.0,29,27,155.79999999999995,98.39999999999998,2023-09-16T09:27:31,3.0,60.0,143.0,156.0,833.014,833.014
1712565429.0,running,2024-04-08T08:37:09+0000,2024-04-08T10:06:31+0000,13410.05,-569827418.0,-186469116.0,29,24,1221.2,1152.2,2024-04-08T07:06:31,167.0,171.0,594.0,166.0,5347.308,5347.308
1702365841.0,running,2023-12-12T07:24:01+0000,2023-12-12T08:52:51+0000,15182.52,-569826784.0,-186466891.0,30,24,1219.4,1151.0,2023-12-12T05:52:51,161.0,176.0,655.0,138.0,5316.884,5316.884
1701936055.0,running,2023-12-07T08:00:55+0000,2023-12-07T09:00:59+0000,10260.68,-569826030.0,-186466274.0,29,24,1223.0,1153.6,2023-12-07T06:00:59,136.0,143.0,550.0,150.0,3591.124,3591.124
1670917529.0,running,2022-12-13T07:45:29+0000,2022-12-13T08:25:06+0000,6933.83,-569831843.0,-186456502.0,29,23,1241.2,1191.2,2022-12-13T05:25:06,155.0,165.0,464.0,161.0,2370.031,2370.031
1716277820.0,running,2024-05-21T07:50:20+0000,2024-05-21T10:03:38+0000,20341.45,-569825769.0,-186466287.0,29,21,1225.8,1155.8,2024-05-21T07:03:38,210.0,217.0,703.0,158.0,7987.4,7987.4
1681244324.0,running,2023-04-11T20:18:44+0000,2023-04-11T20:48:58+0000,6027.96,1654378271.0,-416417308.0,27,21,110.79999999999995,83.79999999999995,2023-04-12T06:18:58,33.0,40.0,260.0,172.0,1808.144,1808.144
1655020831.0,running,2022-06-12T08:00:31+0000,2022-06-12T08:30:50+0000,5404.31,-569830906.0,-186456186.0,27,23,1211.8,1190.4,2022-06-12T05:30:50,27.0,39.0,311.0,163.0,1814.32,1814.32
1683749721.0,running,2023-05-10T20:15:21+0000,2023-05-10T20:47:07+0000,6550.8,1654377478.0,-416417151.0,22,19,100.20000000000005,64.20000000000005,2023-05-11T06:17:07,26.0,46.0,368.0,163.0,1901.138,1901.138
1663314789.0,running,2022-09-16T07:53:09+0000,2022-09-16T08:24:34+0000,5337.44,-569830975.0,-186456568.0,30,23,1211.6,1199.0,2022-09-16T05:24:34,39.0,54.0,314.0,155.0,1879.467,1879.467
1655191668.0,running,2022-06-14T07:27:48+0000,2022-06-14T08:30:20+0000,11202.23,-569830777.0,-186456293.0,27,23,1227.0,1204.2,2022-06-14T05:30:20,110.0,120.0,708.0,182.0,3747.2,3747.2
1688763624.0,running,2023-07-07T21:00:24+0000,2023-07-08T00:37:48+0000,35029.15,1654376971.0,-416417044.0,26,18,102.79999999999995,-17.0,2023-07-08T10:07:48,349.0,377.0,1598.0,157.0,13037.731,13037.731
1633247759.0,running,2021-10-03T07:55:59+0000,2021-10-03T08:32:10+0000,6199.45,-569830537.0,-186455949.0,29,25,1212.0,1200.0,2021-10-03T05:32:10,52.0,58.0,372.0,170.0,2142.685,2142.685
